topology,trial,graph_seed,nodes,edges,mean_degree,density,clustering,transitivity,assortativity,components,lcc_fraction
BA,35,658675898,1000,2991,5.982,0.005987987987987988,0.0291382326069897,0.017650670213854497,-0.08793627004100221,1,1.0
BA,36,641898279,1000,2991,5.982,0.005987987987987988,0.03006976729759121,0.017838489353153877,-0.0702065576330282,1,1.0
BA,37,625120660,1000,2991,5.982,0.005987987987987988,0.042636755763435535,0.02074983839689722,-0.07475681964998844,1,1.0
BA,38,474122089,1000,2991,5.982,0.005987987987987988,0.033169488556566123,0.01800327332242226,-0.07882562507384377,1,1.0
BA,39,457344470,1000,2991,5.982,0.005987987987987988,0.03324796838873974,0.01808792103388623,-0.06727789133732522,1,1.0
BA,40,575626446,1000,2991,5.982,0.005987987987987988,0.03501550852166392,0.016459850271767,-0.08875321694354553,1,1.0
BA,41,592404065,1000,2991,5.982,0.005987987987987988,0.033932609468089146,0.01989759371766641,-0.06986458708081467,1,1.0
BA,42,542071208,1000,2991,5.982,0.005987987987987988,0.033109135033905314,0.017848828185627812,-0.07589416306943496,1,1.0
BA,43,558848827,1000,2991,5.982,0.005987987987987988,0.0298298416779895,0.016576715497301466,-0.07858805572718486,1,1.0
BA,44,642736922,1000,2991,5.982,0.005987987987987988,0.036349387053932966,0.018709883006327675,-0.07223133576017648,1,1.0
BA,45,659514541,1000,2991,5.982,0.005987987987987988,0.026694575790027843,0.017361474808840472,-0.06220952543053141,1,1.0
BA,46,609181684,1000,2991,5.982,0.005987987987987988,0.033784922851494203,0.019663351185921957,-0.06779518217914722,1,1.0
BA,47,625959303,1000,2991,5.982,0.005987987987987988,0.03124442108614738,0.017662219526986052,-0.0611511084924184,1,1.0
BA,48,441405494,1000,2991,5.982,0.005987987987987988,0.03486731398726488,0.018479471202824043,-0.083024767289601,1,1.0
BA,49,458183113,1000,2991,5.982,0.005987987987987988,0.029182521912444092,0.017192880990562317,-0.0655098072751664,1,1.0
BA,50,676439255,1000,2991,5.982,0.005987987987987988,0.028463056614861933,0.01807820254130992,-0.0705376011781006,1,1.0
BA,51,659661636,1000,2991,5.982,0.005987987987987988,0.02533510436716224,0.017241827685746235,-0.0774287566627393,1,1.0
BA,52,709994493,1000,2991,5.982,0.005987987987987988,0.03149620932115743,0.017810588265661703,-0.07027636579768431,1,1.0
BA,53,693216874,1000,2991,5.982,0.005987987987987988,0.027670430250134683,0.016604433145308652,-0.06613315995554325,1,1.0
BA,54,609328779,1000,2991,5.982,0.005987987987987988,0.03284331519683128,0.01898194778027427,-0.07639033366097518,1,1.0
BA,55,592551160,1000,2991,5.982,0.005987987987987988,0.027857570006910384,0.016486142083466073,-0.07203111639052581,1,1.0
BA,56,642884017,1000,2991,5.982,0.005987987987987988,0.0279439367808405,0.0180089658370691,-0.06858747594407161,1,1.0
BA,57,626106398,1000,2991,5.982,0.005987987987987988,0.031070241077083234,0.01812784904060214,-0.06570597672754326,1,1.0
BA,58,542218303,1000,2991,5.982,0.005987987987987988,0.037134985051524516,0.017933935069231133,-0.08824976521617775,1,1.0
BA,59,525440684,1000,2991,5.982,0.005987987987987988,0.027572885952250686,0.015849986312619763,-0.07227952443107324,1,1.0
BA,60,2521432892,1000,2991,5.982,0.005987987987987988,0.03161926363730439,0.01686844638062915,-0.09529194010728141,1,1.0
BA,61,2538210511,1000,2991,5.982,0.005987987987987988,0.035268129757115935,0.01929334597350688,-0.060845643493104784,1,1.0
BA,62,2554988130,1000,2991,5.982,0.005987987987987988,0.028172663965170174,0.015698852126941255,-0.0628694914088539,1,1.0
BA,63,2571765749,1000,2991,5.982,0.005987987987987988,0.022321468438125512,0.015223677496172818,-0.05991144441641211,1,1.0
BA,64,2454322416,1000,2991,5.982,0.005987987987987988,0.03019263777535506,0.017510704973327275,-0.07712352174184815,1,1.0
BA,65,2471100035,1000,2991,5.982,0.005987987987987988,0.02906670195610067,0.017573349633251835,-0.0761866272497853,1,1.0
BA,66,2487877654,1000,2991,5.982,0.005987987987987988,0.03221849725942208,0.01639514911778483,-0.07993075987797389,1,1.0
