family,value,topology,trial,beta,gamma,fraction,strategy,t10,t50,reached_10,reached_50,peak_infected,final_size,active_spreader_auc,unique_exposed_fraction,attempted_exposures,repeat_exposures,successful_transmissions,duration,protected_fraction
n,500,BA,5,0.02,0.05,0.05,kcore,99.0,,1.0,0.0,16.0,0.176,1878.0,0.484,4807.0,4565.0,83.0,295.0,0.05
n,500,BA,5,0.02,0.05,0.05,collective_influence,,,0.0,0.0,13.0,0.062,544.0,0.184,1412.0,1320.0,26.0,83.0,0.05
n,500,BA,5,0.02,0.05,0.05,community_bridge,66.0,,1.0,0.0,24.0,0.228,2237.0,0.542,5266.0,4995.0,109.0,196.0,0.05
n,500,BA,4,0.02,0.05,0.05,random,13.0,47.0,1.0,1.0,102.0,0.642,6265.0,0.936,15383.0,14915.0,316.0,159.0,0.05
n,500,BA,4,0.02,0.05,0.05,degree,45.0,,1.0,0.0,30.0,0.2,1737.0,0.506,4037.0,3784.0,95.0,194.0,0.05
n,500,BA,4,0.02,0.05,0.05,betweenness,99.0,,1.0,0.0,15.0,0.12,1329.0,0.342,3347.0,3176.0,55.0,185.0,0.05
n,500,BA,4,0.02,0.05,0.05,pagerank,,,0.0,0.0,6.0,0.018,132.0,0.05,149.0,124.0,4.0,75.0,0.05
n,500,BA,4,0.02,0.05,0.05,eigenvector,71.0,,1.0,0.0,21.0,0.208,2479.0,0.508,4922.0,4668.0,99.0,250.0,0.05
n,500,BA,4,0.02,0.05,0.05,kcore,91.0,,1.0,0.0,15.0,0.1,883.0,0.31,2497.0,2342.0,45.0,114.0,0.05
n,500,BA,4,0.02,0.05,0.05,collective_influence,136.0,,1.0,0.0,12.0,0.12,1022.0,0.35,2588.0,2413.0,55.0,192.0,0.05
n,500,BA,4,0.02,0.05,0.05,community_bridge,,,0.0,0.0,6.0,0.02,95.0,0.072,247.0,211.0,5.0,41.0,0.05
n,500,BA,6,0.02,0.05,0.05,random,24.0,73.0,1.0,1.0,93.0,0.632,6904.0,0.932,15588.0,15122.0,311.0,238.0,0.05
n,500,BA,6,0.02,0.05,0.05,degree,78.0,,1.0,0.0,40.0,0.37,3873.0,0.712,7510.0,7154.0,180.0,325.0,0.05
n,500,BA,6,0.02,0.05,0.05,betweenness,,,0.0,0.0,15.0,0.086,594.0,0.294,1529.0,1382.0,38.0,128.0,0.05
n,500,BA,6,0.02,0.05,0.05,pagerank,157.0,,1.0,0.0,28.0,0.294,3123.0,0.622,7089.0,6778.0,142.0,329.0,0.05
n,500,BA,6,0.02,0.05,0.05,eigenvector,66.0,,1.0,0.0,40.0,0.362,3888.0,0.738,7748.0,7379.0,176.0,256.0,0.05
n,500,BA,6,0.02,0.05,0.05,kcore,136.0,,1.0,0.0,17.0,0.3,3384.0,0.63,7126.0,6811.0,145.0,436.0,0.05
n,500,BA,6,0.02,0.05,0.05,collective_influence,,,0.0,0.0,7.0,0.024,226.0,0.066,586.0,553.0,7.0,61.0,0.05
n,500,BA,6,0.02,0.05,0.05,community_bridge,112.0,,1.0,0.0,15.0,0.182,1718.0,0.478,4024.0,3785.0,86.0,241.0,0.05
n,500,BA,7,0.02,0.05,0.05,random,66.0,122.0,1.0,1.0,71.0,0.604,6082.0,0.936,15343.0,14875.0,297.0,266.0,0.05
n,500,BA,7,0.02,0.05,0.05,degree,76.0,,1.0,0.0,16.0,0.118,1213.0,0.356,2632.0,2454.0,54.0,132.0,0.05
n,500,BA,7,0.02,0.05,0.05,betweenness,,,0.0,0.0,8.0,0.04,240.0,0.148,965.0,891.0,15.0,84.0,0.05
n,500,BA,7,0.02,0.05,0.05,pagerank,,,0.0,0.0,7.0,0.054,408.0,0.18,1176.0,1086.0,22.0,103.0,0.05
n,500,BA,7,0.02,0.05,0.05,eigenvector,73.0,,1.0,0.0,34.0,0.35,3685.0,0.778,8248.0,7859.0,170.0,287.0,0.05
n,500,BA,7,0.02,0.05,0.05,kcore,64.0,,1.0,0.0,25.0,0.29,2883.0,0.662,6846.0,6515.0,140.0,264.0,0.05
n,500,BA,7,0.02,0.05,0.05,collective_influence,142.0,,1.0,0.0,25.0,0.284,3056.0,0.678,6587.0,6248.0,137.0,341.0,0.05
n,500,BA,7,0.02,0.05,0.05,community_bridge,,,0.0,0.0,11.0,0.056,438.0,0.244,1335.0,1213.0,23.0,111.0,0.05
n,500,BA,8,0.02,0.05,0.05,random,17.0,68.0,1.0,1.0,82.0,0.67,7063.0,0.938,15242.0,14773.0,330.0,275.0,0.05
n,500,BA,8,0.02,0.05,0.05,degree,99.0,,1.0,0.0,20.0,0.206,2049.0,0.51,4754.0,4499.0,98.0,282.0,0.05
n,500,BA,8,0.02,0.05,0.05,betweenness,144.0,,1.0,0.0,17.0,0.128,1084.0,0.42,3378.0,3168.0,59.0,214.0,0.05
n,500,BA,8,0.02,0.05,0.05,pagerank,158.0,,1.0,0.0,13.0,0.132,1441.0,0.38,3526.0,3336.0,61.0,269.0,0.05
n,500,BA,8,0.02,0.05,0.05,eigenvector,44.0,,1.0,0.0,34.0,0.384,4014.0,0.736,8308.0,7940.0,187.0,254.0,0.05
n,500,BA,8,0.02,0.05,0.05,kcore,,,0.0,0.0,7.0,0.036,210.0,0.142,606.0,535.0,13.0,46.0,0.05
n,500,BA,8,0.02,0.05,0.05,collective_influence,,,0.0,0.0,9.0,0.024,123.0,0.074,196.0,159.0,7.0,29.0,0.05
n,500,BA,8,0.02,0.05,0.05,community_bridge,97.0,,1.0,0.0,25.0,0.306,3227.0,0.668,6905.0,6571.0,148.0,302.0,0.05
n,500,BA,11,0.02,0.05,0.05,random,19.0,53.0,1.0,1.0,108.0,0.648,6804.0,0.928,14918.0,14454.0,319.0,280.0,0.05
n,500,BA,11,0.02,0.05,0.05,degree,229.0,,1.0,0.0,9.0,0.104,986.0,0.354,2563.0,2386.0,47.0,270.0,0.05
n,500,BA,11,0.02,0.05,0.05,betweenness,,,0.0,0.0,6.0,0.024,174.0,0.062,257.0,226.0,7.0,45.0,0.05
n,500,BA,11,0.02,0.05,0.05,pagerank,,,0.0,0.0,5.0,0.016,93.0,0.052,339.0,313.0,3.0,31.0,0.05
n,500,BA,11,0.02,0.05,0.05,eigenvector,,,0.0,0.0,12.0,0.086,807.0,0.324,2254.0,2092.0,38.0,150.0,0.05
n,500,BA,11,0.02,0.05,0.05,kcore,,,0.0,0.0,7.0,0.024,223.0,0.09,685.0,640.0,7.0,55.0,0.05
n,500,BA,11,0.02,0.05,0.05,collective_influence,,,0.0,0.0,8.0,0.026,200.0,0.082,517.0,476.0,8.0,52.0,0.05
n,500,BA,11,0.02,0.05,0.05,community_bridge,62.0,,1.0,0.0,18.0,0.204,1992.0,0.528,4835.0,4571.0,97.0,285.0,0.05
n,500,BA,10,0.02,0.05,0.05,random,22.0,101.0,1.0,1.0,66.0,0.532,5642.0,0.918,14253.0,13794.0,261.0,193.0,0.05
n,500,BA,10,0.02,0.05,0.05,degree,69.0,,1.0,0.0,15.0,0.116,1060.0,0.392,3000.0,2804.0,53.0,153.0,0.05
n,500,BA,10,0.02,0.05,0.05,betweenness,60.0,,1.0,0.0,17.0,0.16,1679.0,0.496,4228.0,3980.0,75.0,153.0,0.05
n,500,BA,10,0.02,0.05,0.05,pagerank,37.0,,1.0,0.0,30.0,0.268,2768.0,0.628,5859.0,5545.0,129.0,194.0,0.05
n,500,BA,10,0.02,0.05,0.05,eigenvector,41.0,,1.0,0.0,37.0,0.302,3186.0,0.67,6792.0,6457.0,146.0,217.0,0.05
n,500,BA,10,0.02,0.05,0.05,kcore,64.0,,1.0,0.0,21.0,0.152,1348.0,0.468,3593.0,3359.0,71.0,138.0,0.05
n,500,BA,10,0.02,0.05,0.05,collective_influence,,,0.0,0.0,6.0,0.014,75.0,0.042,260.0,239.0,2.0,27.0,0.05
n,500,BA,10,0.02,0.05,0.05,community_bridge,,,0.0,0.0,6.0,0.04,315.0,0.126,621.0,558.0,15.0,109.0,0.05
n,500,BA,9,0.02,0.05,0.05,random,25.0,69.0,1.0,1.0,85.0,0.588,5431.0,0.934,14883.0,14416.0,289.0,170.0,0.05
n,500,BA,9,0.02,0.05,0.05,degree,,,0.0,0.0,7.0,0.082,766.0,0.226,1759.0,1646.0,36.0,191.0,0.05
n,500,BA,9,0.02,0.05,0.05,betweenness,110.0,,1.0,0.0,23.0,0.304,3144.0,0.674,7366.0,7029.0,147.0,340.0,0.05
n,500,BA,9,0.02,0.05,0.05,pagerank,,,0.0,0.0,11.0,0.042,384.0,0.128,780.0,716.0,16.0,96.0,0.05
n,500,BA,9,0.02,0.05,0.05,eigenvector,,,0.0,0.0,5.0,0.018,108.0,0.068,353.0,319.0,4.0,38.0,0.05
n,500,BA,9,0.02,0.05,0.05,kcore,,,0.0,0.0,16.0,0.094,843.0,0.282,2142.0,2001.0,42.0,121.0,0.05
n,500,BA,9,0.02,0.05,0.05,collective_influence,165.0,,1.0,0.0,23.0,0.288,3065.0,0.682,6892.0,6551.0,139.0,395.0,0.05
n,500,BA,9,0.02,0.05,0.05,community_bridge,43.0,,1.0,0.0,26.0,0.208,1967.0,0.53,4454.0,4189.0,99.0,198.0,0.05
n,500,BA,12,0.02,0.05,0.05,random,11.0,54.0,1.0,1.0,97.0,0.652,6345.0,0.938,15241.0,14772.0,321.0,278.0,0.05
n,500,BA,12,0.02,0.05,0.05,degree,,,0.0,0.0,7.0,0.04,260.0,0.132,746.0,680.0,15.0,73.0,0.05
n,500,BA,12,0.02,0.05,0.05,betweenness,,,0.0,0.0,9.0,0.048,455.0,0.16,1043.0,963.0,19.0,120.0,0.05
n,500,BA,12,0.02,0.05,0.05,pagerank,59.0,,1.0,0.0,22.0,0.224,2200.0,0.552,4871.0,4595.0,107.0,234.0,0.05
n,500,BA,12,0.02,0.05,0.05,eigenvector,109.0,,1.0,0.0,16.0,0.156,1411.0,0.418,3631.0,3422.0,73.0,260.0,0.05
n,500,BA,12,0.02,0.05,0.05,kcore,,,0.0,0.0,7.0,0.026,305.0,0.08,867.0,827.0,8.0,100.0,0.05
n,500,BA,12,0.02,0.05,0.05,collective_influence,,,0.0,0.0,7.0,0.02,144.0,0.072,578.0,542.0,5.0,60.0,0.05
n,500,BA,12,0.02,0.05,0.05,community_bridge,91.0,,1.0,0.0,32.0,0.352,3923.0,0.724,8546.0,8184.0,171.0,339.0,0.05
n,500,BA,13,0.02,0.05,0.05,random,32.0,,1.0,0.0,49.0,0.44,4108.0,0.91,11001.0,10546.0,215.0,233.0,0.05
n,500,BA,13,0.02,0.05,0.05,degree,,,0.0,0.0,7.0,0.018,156.0,0.05,365.0,340.0,4.0,65.0,0.05
n,500,BA,13,0.02,0.05,0.05,betweenness,,,0.0,0.0,7.0,0.02,134.0,0.064,437.0,405.0,5.0,35.0,0.05
n,500,BA,13,0.02,0.05,0.05,pagerank,,,0.0,0.0,7.0,0.026,144.0,0.096,449.0,401.0,8.0,55.0,0.05
n,500,BA,13,0.02,0.05,0.05,eigenvector,39.0,,1.0,0.0,44.0,0.38,3792.0,0.802,8852.0,8451.0,185.0,229.0,0.05
n,500,BA,13,0.02,0.05,0.05,kcore,,,0.0,0.0,10.0,0.068,578.0,0.26,1573.0,1443.0,29.0,114.0,0.05
n,500,BA,13,0.02,0.05,0.05,collective_influence,,,0.0,0.0,14.0,0.09,1050.0,0.272,2804.0,2668.0,40.0,158.0,0.05
n,500,BA,13,0.02,0.05,0.05,community_bridge,,,0.0,0.0,5.0,0.01,64.0,0.022,128.0,117.0,0.0,20.0,0.05
n,500,BA,14,0.02,0.05,0.05,random,39.0,82.0,1.0,1.0,95.0,0.626,6511.0,0.938,16499.0,16030.0,308.0,217.0,0.05
n,500,BA,14,0.02,0.05,0.05,degree,,,0.0,0.0,8.0,0.036,332.0,0.096,713.0,665.0,13.0,95.0,0.05
n,500,BA,14,0.02,0.05,0.05,betweenness,,,0.0,0.0,10.0,0.048,375.0,0.162,1072.0,991.0,19.0,76.0,0.05
n,500,BA,14,0.02,0.05,0.05,pagerank,,,0.0,0.0,13.0,0.06,534.0,0.19,1494.0,1399.0,25.0,98.0,0.05
n,500,BA,14,0.02,0.05,0.05,eigenvector,,,0.0,0.0,6.0,0.018,177.0,0.048,383.0,359.0,4.0,59.0,0.05
n,500,BA,14,0.02,0.05,0.05,kcore,,,0.0,0.0,8.0,0.028,186.0,0.074,376.0,339.0,9.0,47.0,0.05
n,500,BA,14,0.02,0.05,0.05,collective_influence,,,0.0,0.0,10.0,0.09,1161.0,0.242,2078.0,1957.0,40.0,253.0,0.05
n,500,BA,14,0.02,0.05,0.05,community_bridge,93.0,,1.0,0.0,18.0,0.15,1516.0,0.44,3270.0,3050.0,70.0,251.0,0.05
n,500,BA,15,0.02,0.05,0.05,random,30.0,73.0,1.0,1.0,100.0,0.592,5629.0,0.932,14504.0,14038.0,291.0,182.0,0.05
n,500,BA,15,0.02,0.05,0.05,degree,,,0.0,0.0,12.0,0.084,1053.0,0.244,2381.0,2259.0,37.0,225.0,0.05
n,500,BA,15,0.02,0.05,0.05,betweenness,102.0,,1.0,0.0,17.0,0.184,1968.0,0.488,4507.0,4263.0,87.0,243.0,0.05
n,500,BA,15,0.02,0.05,0.05,pagerank,113.0,,1.0,0.0,13.0,0.19,2095.0,0.486,5035.0,4792.0,90.0,372.0,0.05
n,500,BA,15,0.02,0.05,0.05,eigenvector,,,0.0,0.0,5.0,0.012,80.0,0.034,176.0,159.0,1.0,27.0,0.05
n,500,BA,15,0.02,0.05,0.05,kcore,192.0,,1.0,0.0,19.0,0.238,2563.0,0.542,5428.0,5157.0,114.0,467.0,0.05
n,500,BA,15,0.02,0.05,0.05,collective_influence,,,0.0,0.0,14.0,0.094,882.0,0.284,2629.0,2487.0,42.0,185.0,0.05
n,500,BA,15,0.02,0.05,0.05,community_bridge,,,0.0,0.0,13.0,0.08,664.0,0.236,1743.0,1625.0,35.0,118.0,0.05
n,500,BA,17,0.02,0.05,0.05,random,22.0,76.0,1.0,1.0,85.0,0.522,4761.0,0.936,12827.0,12359.0,256.0,192.0,0.05
n,500,BA,17,0.02,0.05,0.05,degree,70.0,,1.0,0.0,19.0,0.148,1397.0,0.398,3371.0,3172.0,69.0,162.0,0.05
n,500,BA,17,0.02,0.05,0.05,betweenness,,,0.0,0.0,5.0,0.012,37.0,0.034,118.0,101.0,1.0,18.0,0.05
n,500,BA,17,0.02,0.05,0.05,pagerank,68.0,,1.0,0.0,33.0,0.314,3415.0,0.688,7344.0,7000.0,152.0,272.0,0.05
n,500,BA,17,0.02,0.05,0.05,eigenvector,,,0.0,0.0,6.0,0.024,130.0,0.102,415.0,364.0,7.0,40.0,0.05
n,500,BA,17,0.02,0.05,0.05,kcore,,,0.0,0.0,12.0,0.08,853.0,0.216,1413.0,1305.0,35.0,195.0,0.05
n,500,BA,17,0.02,0.05,0.05,collective_influence,,,0.0,0.0,8.0,0.076,633.0,0.194,1432.0,1335.0,33.0,188.0,0.05
n,500,BA,17,0.02,0.05,0.05,community_bridge,,,0.0,0.0,8.0,0.038,264.0,0.114,665.0,608.0,14.0,66.0,0.05
n,500,BA,16,0.02,0.05,0.05,random,21.0,79.0,1.0,1.0,81.0,0.574,5495.0,0.934,12883.0,12416.0,282.0,184.0,0.05
n,500,BA,16,0.02,0.05,0.05,degree,,,0.0,0.0,12.0,0.084,881.0,0.294,1855.0,1708.0,37.0,156.0,0.05
n,500,BA,16,0.02,0.05,0.05,betweenness,,,0.0,0.0,6.0,0.014,102.0,0.03,147.0,132.0,2.0,29.0,0.05
n,500,BA,16,0.02,0.05,0.05,pagerank,89.0,,1.0,0.0,21.0,0.236,2611.0,0.576,5767.0,5479.0,113.0,252.0,0.05
n,500,BA,16,0.02,0.05,0.05,eigenvector,58.0,,1.0,0.0,34.0,0.434,4343.0,0.804,9951.0,9549.0,212.0,292.0,0.05
n,500,BA,16,0.02,0.05,0.05,kcore,64.0,,1.0,0.0,19.0,0.174,1937.0,0.484,4748.0,4506.0,82.0,214.0,0.05
n,500,BA,16,0.02,0.05,0.05,collective_influence,31.0,,1.0,0.0,36.0,0.264,2682.0,0.614,5727.0,5420.0,127.0,173.0,0.05
n,500,BA,16,0.02,0.05,0.05,community_bridge,,,0.0,0.0,17.0,0.064,709.0,0.182,1768.0,1677.0,27.0,104.0,0.05
n,500,BA,19,0.02,0.05,0.05,random,23.0,58.0,1.0,1.0,111.0,0.622,6192.0,0.932,15656.0,15190.0,306.0,165.0,0.05
n,500,BA,19,0.02,0.05,0.05,degree,,,0.0,0.0,5.0,0.032,266.0,0.104,725.0,673.0,11.0,137.0,0.05
n,500,BA,19,0.02,0.05,0.05,betweenness,,,0.0,0.0,8.0,0.058,638.0,0.204,1479.0,1377.0,24.0,125.0,0.05
n,500,BA,19,0.02,0.05,0.05,pagerank,,,0.0,0.0,8.0,0.038,341.0,0.116,947.0,889.0,14.0,69.0,0.05
n,500,BA,19,0.02,0.05,0.05,eigenvector,82.0,,1.0,0.0,28.0,0.222,2293.0,0.574,5182.0,4895.0,106.0,311.0,0.05
n,500,BA,19,0.02,0.05,0.05,kcore,,,0.0,0.0,10.0,0.054,526.0,0.176,1572.0,1484.0,22.0,146.0,0.05
n,500,BA,19,0.02,0.05,0.05,collective_influence,110.0,,1.0,0.0,18.0,0.166,1992.0,0.412,3720.0,3514.0,78.0,234.0,0.05
n,500,BA,19,0.02,0.05,0.05,community_bridge,,,0.0,0.0,13.0,0.078,638.0,0.248,1811.0,1687.0,34.0,100.0,0.05
n,500,BA,18,0.02,0.05,0.05,random,13.0,57.0,1.0,1.0,88.0,0.634,6403.0,0.938,14853.0,14384.0,312.0,221.0,0.05
n,500,BA,18,0.02,0.05,0.05,degree,73.0,,1.0,0.0,22.0,0.206,2120.0,0.538,4942.0,4673.0,98.0,221.0,0.05
n,500,BA,18,0.02,0.05,0.05,betweenness,64.0,,1.0,0.0,24.0,0.338,3720.0,0.704,7989.0,7637.0,164.0,272.0,0.05
n,500,BA,18,0.02,0.05,0.05,pagerank,,,0.0,0.0,5.0,0.048,390.0,0.142,1165.0,1094.0,19.0,166.0,0.05
n,500,BA,18,0.02,0.05,0.05,eigenvector,44.0,,1.0,0.0,32.0,0.324,3122.0,0.72,8138.0,7778.0,157.0,349.0,0.05
n,500,BA,18,0.02,0.05,0.05,kcore,77.0,,1.0,0.0,32.0,0.294,3219.0,0.642,6901.0,6580.0,142.0,221.0,0.05
n,500,BA,18,0.02,0.05,0.05,collective_influence,,,0.0,0.0,12.0,0.074,769.0,0.222,1373.0,1262.0,32.0,137.0,0.05
n,500,BA,18,0.02,0.05,0.05,community_bridge,80.0,,1.0,0.0,31.0,0.288,2827.0,0.662,6472.0,6141.0,139.0,216.0,0.05
n,2000,ER,1,0.02,0.05,0.05,random,60.0,129.0,1.0,1.0,253.0,0.645,25622.0,0.9285,63590.0,61733.0,1285.0,326.0,0.05
n,2000,ER,1,0.02,0.05,0.05,degree,106.0,248.0,1.0,1.0,148.0,0.5545,22437.0,0.9045,54581.0,52772.0,1104.0,440.0,0.05
n,2000,ER,1,0.02,0.05,0.05,betweenness,55.0,176.0,1.0,1.0,179.0,0.5215,20535.0,0.894,53412.0,51624.0,1038.0,320.0,0.05
n,2000,ER,1,0.02,0.05,0.05,pagerank,66.0,214.0,1.0,1.0,170.0,0.534,21000.0,0.886,54072.0,52300.0,1063.0,348.0,0.05
n,2000,ER,1,0.02,0.05,0.05,eigenvector,74.0,168.0,1.0,1.0,218.0,0.5805,23710.0,0.9105,57397.0,55576.0,1156.0,340.0,0.05
n,2000,ER,1,0.02,0.05,0.05,kcore,75.0,240.0,1.0,1.0,155.0,0.5155,20490.0,0.89,51254.0,49474.0,1026.0,395.0,0.05
n,2000,ER,1,0.02,0.05,0.05,collective_influence,95.0,242.0,1.0,1.0,161.0,0.5605,20879.0,0.9105,52526.0,50705.0,1116.0,419.0,0.05
n,2000,ER,1,0.02,0.05,0.05,community_bridge,57.0,145.0,1.0,1.0,220.0,0.5965,23011.0,0.911,55122.0,53300.0,1188.0,421.0,0.05
n,2000,ER,2,0.02,0.05,0.05,random,64.0,157.0,1.0,1.0,206.0,0.607,24663.0,0.9255,64619.0,62768.0,1209.0,358.0,0.05
n,2000,ER,2,0.02,0.05,0.05,degree,257.0,446.0,1.0,1.0,122.0,0.516,20026.0,0.888,51404.0,49628.0,1027.0,500.0,0.05
n,2000,ER,2,0.02,0.05,0.05,betweenness,,,0.0,0.0,7.0,0.007,207.0,0.0345,766.0,697.0,9.0,70.0,0.05
n,2000,ER,2,0.02,0.05,0.05,pagerank,91.0,217.0,1.0,1.0,195.0,0.521,21102.0,0.888,53367.0,51591.0,1037.0,299.0,0.05
n,2000,ER,2,0.02,0.05,0.05,eigenvector,93.0,180.0,1.0,1.0,221.0,0.597,23110.0,0.924,55644.0,53796.0,1189.0,313.0,0.05
n,2000,ER,2,0.02,0.05,0.05,kcore,62.0,197.0,1.0,1.0,163.0,0.529,20738.0,0.8935,52119.0,50332.0,1053.0,318.0,0.05
n,2000,ER,2,0.02,0.05,0.05,collective_influence,262.0,475.0,1.0,1.0,114.0,0.5075,19126.0,0.8905,50461.0,48680.0,1010.0,500.0,0.05
n,2000,ER,2,0.02,0.05,0.05,community_bridge,164.0,271.0,1.0,1.0,207.0,0.539,21441.0,0.8985,55318.0,53521.0,1073.0,459.0,0.05
n,2000,ER,3,0.02,0.05,0.05,random,80.0,145.0,1.0,1.0,271.0,0.6465,27497.0,0.925,65944.0,64094.0,1288.0,330.0,0.05
n,2000,ER,3,0.02,0.05,0.05,degree,105.0,233.0,1.0,1.0,179.0,0.5665,21909.0,0.904,55063.0,53255.0,1128.0,377.0,0.05
n,2000,ER,3,0.02,0.05,0.05,betweenness,93.0,185.0,1.0,1.0,217.0,0.6295,24844.0,0.919,62307.0,60469.0,1254.0,419.0,0.05
n,2000,ER,3,0.02,0.05,0.05,pagerank,,,0.0,0.0,7.0,0.0105,304.0,0.041,1085.0,1003.0,16.0,99.0,0.05
n,2000,ER,3,0.02,0.05,0.05,eigenvector,86.0,206.0,1.0,1.0,187.0,0.5535,23163.0,0.909,58936.0,57118.0,1102.0,347.0,0.05
n,2000,ER,3,0.02,0.05,0.05,kcore,87.0,203.0,1.0,1.0,178.0,0.5625,23600.0,0.9015,59148.0,57345.0,1120.0,348.0,0.05
n,2000,ER,3,0.02,0.05,0.05,collective_influence,62.0,204.0,1.0,1.0,136.0,0.525,19733.0,0.8975,51881.0,50086.0,1045.0,376.0,0.05
n,2000,ER,3,0.02,0.05,0.05,community_bridge,56.0,158.0,1.0,1.0,193.0,0.558,21917.0,0.9045,53845.0,52036.0,1111.0,295.0,0.05
n,2000,ER,5,0.02,0.05,0.05,random,,,0.0,0.0,5.0,0.004,121.0,0.0205,514.0,473.0,3.0,59.0,0.05
n,2000,ER,5,0.02,0.05,0.05,degree,144.0,309.0,1.0,1.0,141.0,0.531,20729.0,0.8945,52555.0,50766.0,1057.0,500.0,0.05
n,2000,ER,5,0.02,0.05,0.05,betweenness,77.0,172.0,1.0,1.0,222.0,0.6005,25465.0,0.9085,61981.0,60164.0,1196.0,312.0,0.05
n,2000,ER,5,0.02,0.05,0.05,pagerank,177.0,,1.0,0.0,153.0,0.4835,19155.0,0.8775,50041.0,48286.0,962.0,426.0,0.05
n,2000,ER,5,0.02,0.05,0.05,eigenvector,94.0,255.0,1.0,1.0,164.0,0.52,20008.0,0.8955,52444.0,50653.0,1035.0,332.0,0.05
n,2000,ER,5,0.02,0.05,0.05,kcore,90.0,228.0,1.0,1.0,168.0,0.567,22132.0,0.9015,55157.0,53354.0,1129.0,348.0,0.05
n,2000,ER,5,0.02,0.05,0.05,collective_influence,111.0,234.0,1.0,1.0,182.0,0.5735,22447.0,0.8995,54402.0,52603.0,1142.0,351.0,0.05
n,2000,ER,5,0.02,0.05,0.05,community_bridge,72.0,194.0,1.0,1.0,178.0,0.5585,22628.0,0.9025,54201.0,52396.0,1112.0,339.0,0.05
n,2000,ER,6,0.02,0.05,0.05,random,59.0,136.0,1.0,1.0,227.0,0.597,23258.0,0.923,60076.0,58230.0,1189.0,343.0,0.05
n,2000,ER,6,0.02,0.05,0.05,degree,105.0,270.0,1.0,1.0,133.0,0.5285,20680.0,0.8995,52061.0,50262.0,1052.0,373.0,0.05
n,2000,ER,6,0.02,0.05,0.05,betweenness,75.0,191.0,1.0,1.0,188.0,0.5495,22699.0,0.8985,57165.0,55368.0,1094.0,345.0,0.05
n,2000,ER,6,0.02,0.05,0.05,pagerank,76.0,209.0,1.0,1.0,181.0,0.586,25433.0,0.9055,59591.0,57780.0,1167.0,398.0,0.05
n,2000,ER,6,0.02,0.05,0.05,eigenvector,146.0,281.0,1.0,1.0,153.0,0.569,22296.0,0.9175,56035.0,54200.0,1133.0,479.0,0.05
n,2000,ER,6,0.02,0.05,0.05,kcore,,,0.0,0.0,13.0,0.0185,603.0,0.087,2158.0,1984.0,32.0,109.0,0.05
n,2000,ER,6,0.02,0.05,0.05,collective_influence,96.0,194.0,1.0,1.0,209.0,0.5845,24952.0,0.907,58959.0,57145.0,1164.0,353.0,0.05
n,2000,ER,6,0.02,0.05,0.05,community_bridge,121.0,329.0,1.0,1.0,153.0,0.5095,20122.0,0.886,51353.0,49581.0,1014.0,415.0,0.05
n,2000,ER,0,0.02,0.05,0.05,random,52.0,111.0,1.0,1.0,287.0,0.644,27542.0,0.923,63628.0,61782.0,1283.0,308.0,0.05
n,2000,ER,0,0.02,0.05,0.05,degree,56.0,190.0,1.0,1.0,164.0,0.5675,23254.0,0.9055,56432.0,54621.0,1130.0,399.0,0.05
n,2000,ER,0,0.02,0.05,0.05,betweenness,85.0,237.0,1.0,1.0,163.0,0.52,18718.0,0.8925,50399.0,48614.0,1035.0,479.0,0.05
n,2000,ER,0,0.02,0.05,0.05,pagerank,82.0,192.0,1.0,1.0,176.0,0.5575,21965.0,0.8955,54505.0,52714.0,1110.0,345.0,0.05
n,2000,ER,0,0.02,0.05,0.05,eigenvector,72.0,143.0,1.0,1.0,259.0,0.6515,27017.0,0.921,58895.0,57053.0,1298.0,286.0,0.05
n,2000,ER,0,0.02,0.05,0.05,kcore,144.0,284.0,1.0,1.0,165.0,0.5205,19914.0,0.889,50800.0,49022.0,1036.0,467.0,0.05
n,2000,ER,0,0.02,0.05,0.05,collective_influence,117.0,238.0,1.0,1.0,172.0,0.568,23824.0,0.9025,57463.0,55658.0,1131.0,399.0,0.05
n,2000,ER,0,0.02,0.05,0.05,community_bridge,104.0,212.0,1.0,1.0,207.0,0.563,22527.0,0.9055,56506.0,54695.0,1121.0,341.0,0.05
n,2000,ER,7,0.02,0.05,0.05,random,48.0,113.0,1.0,1.0,269.0,0.634,25734.0,0.9255,63214.0,61363.0,1263.0,282.0,0.05
n,2000,ER,7,0.02,0.05,0.05,degree,140.0,,1.0,0.0,111.0,0.3395,13627.0,0.7885,37360.0,35783.0,674.0,406.0,0.05
n,2000,ER,7,0.02,0.05,0.05,betweenness,83.0,187.0,1.0,1.0,189.0,0.5545,21862.0,0.9115,56332.0,54509.0,1104.0,446.0,0.05
n,2000,ER,7,0.02,0.05,0.05,pagerank,112.0,299.0,1.0,1.0,162.0,0.5015,19281.0,0.8845,48889.0,47120.0,998.0,351.0,0.05
n,2000,ER,7,0.02,0.05,0.05,eigenvector,62.0,207.0,1.0,1.0,160.0,0.5565,22272.0,0.913,54491.0,52665.0,1108.0,313.0,0.05
n,2000,ER,7,0.02,0.05,0.05,kcore,91.0,,1.0,0.0,109.0,0.489,19197.0,0.8765,48933.0,47180.0,973.0,437.0,0.05
n,2000,ER,7,0.02,0.05,0.05,collective_influence,86.0,194.0,1.0,1.0,188.0,0.545,21255.0,0.8985,50888.0,49091.0,1085.0,321.0,0.05
