topology,trial,strategy,ranking_seconds,n,edges
BA,51,betweenness,0.27449219999834895,1000,2991
BA,51,collective_influence,0.053664400009438396,1000,2991
BA,51,community_bridge,0.7333598000113852,1000,2991
BA,51,degree,0.0008785999962128699,1000,2991
BA,51,eigenvector,0.04242730000987649,1000,2991
BA,51,kcore,0.0038588999886997044,1000,2991
BA,51,pagerank,0.010552199993981048,1000,2991
BA,52,betweenness,0.32756519998656586,1000,2991
BA,52,collective_influence,0.03692420001607388,1000,2991
BA,52,community_bridge,0.695905300002778,1000,2991
BA,52,degree,0.0008642000029794872,1000,2991
BA,52,eigenvector,0.056506199995055795,1000,2991
BA,52,kcore,0.003667399985715747,1000,2991
BA,52,pagerank,0.009807599999476224,1000,2991
BA,53,betweenness,0.30176339999889024,1000,2991
BA,53,collective_influence,0.05752729999949224,1000,2991
BA,53,community_bridge,0.8005200999905355,1000,2991
BA,53,degree,0.0016754000098444521,1000,2991
BA,53,eigenvector,0.03342659998452291,1000,2991
BA,53,kcore,0.0033173999981954694,1000,2991
BA,53,pagerank,0.005383200012147427,1000,2991
BA,54,betweenness,0.3244194000144489,1000,2991
BA,54,collective_influence,0.06040229997597635,1000,2991
BA,54,community_bridge,0.8079609000124037,1000,2991
BA,54,degree,0.0009265999833587557,1000,2991
BA,54,eigenvector,0.03258319999440573,1000,2991
BA,54,kcore,0.0033857999951578677,1000,2991
BA,54,pagerank,0.005613600020296872,1000,2991
BA,55,betweenness,0.30420740001136437,1000,2991
BA,55,collective_influence,0.050326399999903515,1000,2991
BA,55,community_bridge,0.7233031000068877,1000,2991
BA,55,degree,0.0008694999851286411,1000,2991
BA,55,eigenvector,0.04125650000059977,1000,2991
BA,55,kcore,0.003288699983386323,1000,2991
BA,55,pagerank,0.0053764999902341515,1000,2991
BA,56,betweenness,0.3686522000061814,1000,2991
BA,56,collective_influence,0.048206399980699643,1000,2991
BA,56,community_bridge,0.9683369999984279,1000,2991
BA,56,degree,0.0008883000118657947,1000,2991
BA,56,eigenvector,0.041159899992635474,1000,2991
BA,56,kcore,0.005038400006014854,1000,2991
BA,56,pagerank,0.009464800008572638,1000,2991
BA,57,betweenness,0.2862289999902714,1000,2991
BA,57,collective_influence,0.051739699993049726,1000,2991
BA,57,community_bridge,0.8936633999983314,1000,2991
BA,57,degree,0.0016596000059507787,1000,2991
BA,57,eigenvector,0.054020000010496005,1000,2991
BA,57,kcore,0.005635399982566014,1000,2991
BA,57,pagerank,0.009732900012750179,1000,2991
BA,58,betweenness,0.30091960000572726,1000,2991
BA,58,collective_influence,0.07256919998326339,1000,2991
BA,58,community_bridge,0.8436976000084542,1000,2991
BA,58,degree,0.0008794999739620835,1000,2991
BA,58,eigenvector,0.05542869999771938,1000,2991
BA,58,kcore,0.004100499994819984,1000,2991
BA,58,pagerank,0.008843399991746992,1000,2991
BA,59,betweenness,0.3316491000005044,1000,2991
BA,59,collective_influence,0.0603222000063397,1000,2991
BA,59,community_bridge,0.8508644999819808,1000,2991
BA,59,degree,0.0009324999991804361,1000,2991
BA,59,eigenvector,0.043794199998956174,1000,2991
BA,59,kcore,0.006496800022432581,1000,2991
BA,59,pagerank,0.007471399992937222,1000,2991
BA,60,betweenness,0.2707511000044178,1000,2991
BA,60,collective_influence,0.0420936000009533,1000,2991
BA,60,community_bridge,0.9111751999880653,1000,2991
BA,60,degree,0.0017634000105317682,1000,2991
BA,60,eigenvector,0.03500879998318851,1000,2991
BA,60,kcore,0.0039366999990306795,1000,2991
BA,60,pagerank,0.008490899985190481,1000,2991
BA,61,betweenness,0.29348599998047575,1000,2991
BA,61,collective_influence,0.04133199999341741,1000,2991
BA,61,community_bridge,0.8978361999907065,1000,2991
BA,61,degree,0.000877600017702207,1000,2991
BA,61,eigenvector,0.07684659998631105,1000,2991
BA,61,kcore,0.005568499997025356,1000,2991
BA,61,pagerank,0.009579000005032867,1000,2991
BA,62,betweenness,0.3467928000027314,1000,2991
BA,62,collective_influence,0.0538906000147108,1000,2991
BA,62,community_bridge,0.8599638000014238,1000,2991
BA,62,degree,0.0022173000033944845,1000,2991
BA,62,eigenvector,0.06135500001255423,1000,2991
BA,62,kcore,0.00598420001915656,1000,2991
BA,62,pagerank,0.009158100001513958,1000,2991
BA,63,betweenness,0.2607486000051722,1000,2991
BA,63,collective_influence,0.05041470000287518,1000,2991
BA,63,community_bridge,0.8658791000198107,1000,2991
BA,63,degree,0.0010018000029958785,1000,2991
BA,63,eigenvector,0.07174339998164214,1000,2991
BA,63,kcore,0.004484000004595146,1000,2991
BA,63,pagerank,0.00942009998834692,1000,2991
BA,64,betweenness,0.3472622999979649,1000,2991
BA,64,collective_influence,0.053191799990599975,1000,2991
BA,64,community_bridge,0.6968218999973033,1000,2991
BA,64,degree,0.0022997999913059175,1000,2991
BA,64,eigenvector,0.052910300000803545,1000,2991
BA,64,kcore,0.003426499984925613,1000,2991
BA,64,pagerank,0.009416799992322922,1000,2991
BA,65,betweenness,0.27285810001194477,1000,2991
BA,65,collective_influence,0.040307800023583695,1000,2991
BA,65,community_bridge,0.7853379000152927,1000,2991
BA,65,degree,0.0010200999968219548,1000,2991
BA,65,eigenvector,0.047443099989322945,1000,2991
BA,65,kcore,0.0032967999868560582,1000,2991
BA,65,pagerank,0.009782000008272007,1000,2991
BA,66,betweenness,0.27221590001136065,1000,2991
BA,66,collective_influence,0.05086090002441779,1000,2991
BA,66,community_bridge,0.8248569999996107,1000,2991
BA,66,degree,0.0008645999769214541,1000,2991
BA,66,eigenvector,0.03812000001198612,1000,2991
BA,66,kcore,0.005350700026610866,1000,2991
BA,66,pagerank,0.006716599978972226,1000,2991
BA,67,betweenness,0.2889368000032846,1000,2991
BA,67,collective_influence,0.051436000008834526,1000,2991
BA,67,community_bridge,0.6447515000181738,1000,2991
BA,67,degree,0.0017078000237233937,1000,2991
BA,67,eigenvector,0.04480500001227483,1000,2991
BA,67,kcore,0.0065953999874182045,1000,2991
BA,67,pagerank,0.008663400018122047,1000,2991
BA,68,betweenness,0.28840459999628365,1000,2991
BA,68,collective_influence,0.05127540000830777,1000,2991
BA,68,community_bridge,1.0343120000034105,1000,2991
BA,68,degree,0.0008552999934181571,1000,2991
BA,68,eigenvector,0.04004339998937212,1000,2991
BA,68,kcore,0.003374499996425584,1000,2991
BA,68,pagerank,0.005556199990678579,1000,2991
BA,69,betweenness,0.43586739999591373,1000,2991
BA,69,collective_influence,0.0687974999891594,1000,2991
BA,69,community_bridge,0.9265772000071593,1000,2991
BA,69,degree,0.0017097000090871006,1000,2991
BA,69,eigenvector,0.06573760000173934,1000,2991
BA,69,kcore,0.007145500014303252,1000,2991
BA,69,pagerank,0.01003649999620393,1000,2991
BA,70,betweenness,0.30820690002292395,1000,2991
BA,70,collective_influence,0.06339769999613054,1000,2991
BA,70,community_bridge,0.9840505999745801,1000,2991
BA,70,degree,0.0017482000112067908,1000,2991
BA,70,eigenvector,0.06175470000016503,1000,2991
BA,70,kcore,0.006673900003079325,1000,2991
BA,70,pagerank,0.009936400019796565,1000,2991
BA,71,betweenness,0.28952799999387935,1000,2991
BA,71,collective_influence,0.06497559999115765,1000,2991
BA,71,community_bridge,0.8537311000109185,1000,2991
BA,71,degree,0.0017361000063829124,1000,2991
BA,71,eigenvector,0.06578669999726117,1000,2991
BA,71,kcore,0.007030499982647598,1000,2991
BA,71,pagerank,0.008636799990199506,1000,2991
BA,72,betweenness,0.2930759000009857,1000,2991
BA,72,collective_influence,0.04961719998391345,1000,2991
BA,72,community_bridge,0.7384334999951534,1000,2991
BA,72,degree,0.001729200012050569,1000,2991
BA,72,eigenvector,0.05276930000400171,1000,2991
BA,72,kcore,0.006677199999103323,1000,2991
BA,72,pagerank,0.008724700019229203,1000,2991
BA,73,betweenness,0.24366109998663887,1000,2991
BA,73,collective_influence,0.04841009998926893,1000,2991
BA,73,community_bridge,0.7729068000044208,1000,2991
BA,73,degree,0.0008815000182949007,1000,2991
BA,73,eigenvector,0.04600669999490492,1000,2991
BA,73,kcore,0.0032912000024225563,1000,2991
BA,73,pagerank,0.007918099989183247,1000,2991
BA,74,betweenness,0.31989790001534857,1000,2991
BA,74,collective_influence,0.05276920000324026,1000,2991
BA,74,community_bridge,0.7139339999994263,1000,2991
BA,74,degree,0.0018060999864246696,1000,2991
BA,74,eigenvector,0.035553299996536225,1000,2991
BA,74,kcore,0.0032349999819416553,1000,2991
BA,74,pagerank,0.007402500021271408,1000,2991
BA,75,betweenness,0.2582290999998804,1000,2991
BA,75,collective_influence,0.0574522000097204,1000,2991
BA,75,community_bridge,0.7619510999938939,1000,2991
BA,75,degree,0.0008802000083960593,1000,2991
BA,75,eigenvector,0.05784779999521561,1000,2991
BA,75,kcore,0.0064802000124473125,1000,2991
BA,75,pagerank,0.009383600001456216,1000,2991
BA,76,betweenness,0.285542900004657,1000,2991
BA,76,collective_influence,0.03848009998910129,1000,2991
BA,76,community_bridge,0.7575106000003871,1000,2991
BA,76,degree,0.001739100000122562,1000,2991
BA,76,eigenvector,0.059945200016954914,1000,2991
BA,76,kcore,0.004583000001730397,1000,2991
BA,76,pagerank,0.005548799992538989,1000,2991
BA,77,betweenness,0.27283500001067296,1000,2991
BA,77,collective_influence,0.03905110000050627,1000,2991
BA,77,community_bridge,0.7534618000208866,1000,2991
BA,77,degree,0.0009532000112812966,1000,2991
BA,77,eigenvector,0.03899920001276769,1000,2991
BA,77,kcore,0.00341209999169223,1000,2991
BA,77,pagerank,0.00957259998540394,1000,2991
BA,78,betweenness,0.30580999999074265,1000,2991
BA,78,collective_influence,0.06196099999942817,1000,2991
BA,78,community_bridge,0.9401519999955781,1000,2991
BA,78,degree,0.0008851999882608652,1000,2991
BA,78,eigenvector,0.052298300026450306,1000,2991
BA,78,kcore,0.004569600016111508,1000,2991
