topology,trial,behavior,fraction,strategy,t10,t50,reached_10,reached_50,peak_infected,final_size,active_spreader_auc,unique_exposed_fraction,attempted_exposures,repeat_exposures,successful_transmissions,duration,protected_fraction
WS,19,homogeneous,0.05,random,9.0,17.0,1.0,1.0,610.0,0.95,19376.0,0.945,7175.0,6230.0,945.0,153.0,0.05
WS,19,homogeneous,0.05,degree,9.0,19.0,1.0,1.0,529.0,0.949,18686.0,0.945,7157.0,6212.0,944.0,202.0,0.05
WS,19,homogeneous,0.05,betweenness,8.0,17.0,1.0,1.0,567.0,0.949,19603.0,0.945,6586.0,5641.0,944.0,133.0,0.05
WS,19,homogeneous,0.05,kcore,9.0,19.0,1.0,1.0,550.0,0.946,19005.0,0.945,7166.0,6221.0,941.0,159.0,0.05
WS,19,homogeneous,0.05,collective_influence,10.0,20.0,1.0,1.0,560.0,0.949,17750.0,0.945,6769.0,5824.0,944.0,132.0,0.05
WS,19,homogeneous,0.05,community_bridge,9.0,20.0,1.0,1.0,537.0,0.947,18074.0,0.945,7214.0,6269.0,942.0,138.0,0.05
WS,19,moderate,0.05,random,13.0,22.0,1.0,1.0,568.0,0.95,18735.0,0.945,7844.0,6899.0,945.0,188.0,0.05
WS,19,moderate,0.05,degree,8.0,18.0,1.0,1.0,516.0,0.948,18381.0,0.945,7535.0,6590.0,943.0,146.0,0.05
WS,19,moderate,0.05,betweenness,12.0,23.0,1.0,1.0,563.0,0.95,19626.0,0.945,7337.0,6392.0,945.0,219.0,0.05
WS,19,moderate,0.05,kcore,8.0,19.0,1.0,1.0,565.0,0.944,18514.0,0.945,7303.0,6358.0,939.0,156.0,0.05
WS,19,moderate,0.05,collective_influence,10.0,21.0,1.0,1.0,535.0,0.948,20037.0,0.945,7242.0,6297.0,943.0,192.0,0.05
WS,19,moderate,0.05,community_bridge,9.0,19.0,1.0,1.0,532.0,0.949,19263.0,0.945,7093.0,6148.0,944.0,150.0,0.05
WS,19,strong,0.05,random,11.0,22.0,1.0,1.0,546.0,0.939,19186.0,0.945,9446.0,8501.0,934.0,198.0,0.05
WS,19,strong,0.05,degree,16.0,38.0,1.0,1.0,428.0,0.938,19483.0,0.94,9095.0,8155.0,933.0,215.0,0.05
WS,19,strong,0.05,betweenness,9.0,24.0,1.0,1.0,421.0,0.92,17917.0,0.938,9944.0,9006.0,915.0,155.0,0.05
WS,19,strong,0.05,kcore,18.0,32.0,1.0,1.0,436.0,0.94,18857.0,0.943,10267.0,9324.0,935.0,172.0,0.05
WS,19,strong,0.05,collective_influence,15.0,31.0,1.0,1.0,420.0,0.948,18874.0,0.945,9069.0,8124.0,943.0,184.0,0.05
WS,19,strong,0.05,community_bridge,10.0,23.0,1.0,1.0,461.0,0.947,18969.0,0.945,8915.0,7970.0,942.0,159.0,0.05
WS,19,degree_correlated,0.05,random,7.0,14.0,1.0,1.0,616.0,0.949,18504.0,0.945,6668.0,5723.0,944.0,163.0,0.05
WS,19,degree_correlated,0.05,degree,9.0,19.0,1.0,1.0,549.0,0.945,18594.0,0.944,7174.0,6230.0,940.0,179.0,0.05
WS,19,degree_correlated,0.05,betweenness,13.0,24.0,1.0,1.0,526.0,0.949,19631.0,0.945,7788.0,6843.0,944.0,195.0,0.05
WS,19,degree_correlated,0.05,kcore,9.0,20.0,1.0,1.0,506.0,0.95,20310.0,0.945,7042.0,6097.0,945.0,151.0,0.05
WS,19,degree_correlated,0.05,collective_influence,12.0,24.0,1.0,1.0,517.0,0.948,19095.0,0.945,8049.0,7104.0,943.0,157.0,0.05
WS,19,degree_correlated,0.05,community_bridge,13.0,23.0,1.0,1.0,522.0,0.95,19295.0,0.945,7407.0,6462.0,945.0,199.0,0.05
BA,0,homogeneous,0.05,random,5.0,8.0,1.0,1.0,681.0,0.94,18428.0,0.945,7062.0,6117.0,935.0,155.0,0.05
BA,0,homogeneous,0.05,degree,8.0,15.0,1.0,1.0,528.0,0.899,17387.0,0.932,6393.0,5461.0,894.0,144.0,0.05
BA,0,homogeneous,0.05,betweenness,8.0,15.0,1.0,1.0,535.0,0.895,17554.0,0.937,6245.0,5308.0,890.0,120.0,0.05
BA,0,homogeneous,0.05,kcore,8.0,16.0,1.0,1.0,558.0,0.907,19116.0,0.938,6379.0,5441.0,902.0,154.0,0.05
BA,0,homogeneous,0.05,collective_influence,9.0,16.0,1.0,1.0,549.0,0.9,18202.0,0.932,6127.0,5195.0,895.0,148.0,0.05
BA,0,homogeneous,0.05,community_bridge,11.0,18.0,1.0,1.0,548.0,0.898,17569.0,0.934,6436.0,5502.0,893.0,173.0,0.05
BA,0,moderate,0.05,random,5.0,9.0,1.0,1.0,661.0,0.93,18384.0,0.945,7056.0,6111.0,925.0,202.0,0.05
BA,0,moderate,0.05,degree,9.0,16.0,1.0,1.0,505.0,0.882,17712.0,0.932,6725.0,5793.0,877.0,155.0,0.05
BA,0,moderate,0.05,betweenness,8.0,15.0,1.0,1.0,526.0,0.893,17741.0,0.934,6658.0,5724.0,888.0,215.0,0.05
BA,0,moderate,0.05,kcore,12.0,20.0,1.0,1.0,499.0,0.877,16965.0,0.933,6838.0,5905.0,872.0,176.0,0.05
BA,0,moderate,0.05,collective_influence,9.0,16.0,1.0,1.0,540.0,0.889,18566.0,0.93,7018.0,6088.0,884.0,167.0,0.05
BA,0,moderate,0.05,community_bridge,11.0,19.0,1.0,1.0,530.0,0.892,17965.0,0.932,6787.0,5855.0,887.0,159.0,0.05
BA,0,strong,0.05,random,6.0,9.0,1.0,1.0,619.0,0.933,18657.0,0.945,9482.0,8537.0,928.0,181.0,0.05
BA,0,strong,0.05,degree,10.0,23.0,1.0,1.0,432.0,0.844,16740.0,0.928,9223.0,8295.0,839.0,168.0,0.05
BA,0,strong,0.05,betweenness,13.0,22.0,1.0,1.0,461.0,0.879,17769.0,0.934,9039.0,8105.0,874.0,162.0,0.05
BA,0,strong,0.05,kcore,11.0,21.0,1.0,1.0,447.0,0.861,18320.0,0.93,8631.0,7701.0,856.0,132.0,0.05
BA,0,strong,0.05,collective_influence,10.0,19.0,1.0,1.0,434.0,0.843,16406.0,0.927,8438.0,7511.0,838.0,149.0,0.05
BA,0,strong,0.05,community_bridge,11.0,20.0,1.0,1.0,462.0,0.831,17033.0,0.929,8678.0,7749.0,826.0,163.0,0.05
BA,0,degree_correlated,0.05,random,2.0,4.0,1.0,1.0,667.0,0.932,18910.0,0.945,6863.0,5918.0,927.0,174.0,0.05
BA,0,degree_correlated,0.05,degree,16.0,35.0,1.0,1.0,346.0,0.787,16453.0,0.921,11805.0,10884.0,782.0,192.0,0.05
BA,0,degree_correlated,0.05,betweenness,11.0,28.0,1.0,1.0,355.0,0.826,16757.0,0.929,11028.0,10099.0,821.0,173.0,0.05
BA,0,degree_correlated,0.05,kcore,18.0,39.0,1.0,1.0,320.0,0.786,15840.0,0.923,11799.0,10876.0,781.0,164.0,0.05
BA,0,degree_correlated,0.05,collective_influence,18.0,35.0,1.0,1.0,331.0,0.803,15716.0,0.933,11368.0,10435.0,798.0,177.0,0.05
BA,0,degree_correlated,0.05,community_bridge,16.0,33.0,1.0,1.0,351.0,0.817,16761.0,0.921,11006.0,10085.0,812.0,176.0,0.05
BA,3,homogeneous,0.05,random,4.0,7.0,1.0,1.0,729.0,0.942,19127.0,0.945,7210.0,6265.0,937.0,148.0,0.05
BA,3,homogeneous,0.05,degree,8.0,15.0,1.0,1.0,557.0,0.885,17534.0,0.917,6156.0,5239.0,880.0,145.0,0.05
BA,3,homogeneous,0.05,betweenness,9.0,16.0,1.0,1.0,535.0,0.878,17778.0,0.923,6302.0,5379.0,873.0,163.0,0.05
BA,3,homogeneous,0.05,kcore,7.0,14.0,1.0,1.0,537.0,0.892,18156.0,0.922,5916.0,4994.0,887.0,203.0,0.05
BA,3,homogeneous,0.05,collective_influence,9.0,17.0,1.0,1.0,530.0,0.872,18199.0,0.912,6173.0,5261.0,867.0,162.0,0.05
BA,3,homogeneous,0.05,community_bridge,10.0,18.0,1.0,1.0,531.0,0.881,17412.0,0.923,6425.0,5502.0,876.0,167.0,0.05
BA,3,moderate,0.05,random,7.0,10.0,1.0,1.0,707.0,0.944,20899.0,0.945,7607.0,6662.0,939.0,145.0,0.05
BA,3,moderate,0.05,degree,10.0,19.0,1.0,1.0,536.0,0.888,18193.0,0.921,6366.0,5445.0,883.0,216.0,0.05
BA,3,moderate,0.05,betweenness,7.0,15.0,1.0,1.0,484.0,0.867,16603.0,0.924,6380.0,5456.0,862.0,184.0,0.05
BA,3,moderate,0.05,kcore,9.0,17.0,1.0,1.0,509.0,0.878,16934.0,0.921,6443.0,5522.0,873.0,173.0,0.05
BA,3,moderate,0.05,collective_influence,10.0,18.0,1.0,1.0,490.0,0.88,18514.0,0.919,6943.0,6024.0,875.0,194.0,0.05
BA,3,moderate,0.05,community_bridge,12.0,21.0,1.0,1.0,489.0,0.881,17597.0,0.925,6635.0,5710.0,876.0,197.0,0.05
BA,3,strong,0.05,random,5.0,9.0,1.0,1.0,614.0,0.923,18526.0,0.945,9572.0,8627.0,918.0,149.0,0.05
BA,3,strong,0.05,degree,12.0,22.0,1.0,1.0,428.0,0.821,16161.0,0.915,8135.0,7220.0,816.0,143.0,0.05
BA,3,strong,0.05,betweenness,10.0,20.0,1.0,1.0,463.0,0.845,16879.0,0.918,9188.0,8270.0,840.0,160.0,0.05
BA,3,strong,0.05,kcore,12.0,23.0,1.0,1.0,423.0,0.819,16344.0,0.915,8203.0,7288.0,814.0,188.0,0.05
BA,3,strong,0.05,collective_influence,11.0,23.0,1.0,1.0,442.0,0.824,16932.0,0.909,9239.0,8330.0,819.0,162.0,0.05
BA,3,strong,0.05,community_bridge,12.0,24.0,1.0,1.0,410.0,0.82,16368.0,0.918,9032.0,8114.0,815.0,160.0,0.05
BA,3,degree_correlated,0.05,random,5.0,7.0,1.0,1.0,685.0,0.942,18893.0,0.945,5196.0,4251.0,937.0,126.0,0.05
BA,3,degree_correlated,0.05,degree,14.0,26.0,1.0,1.0,440.0,0.847,16484.0,0.912,8532.0,7620.0,842.0,151.0,0.05
BA,3,degree_correlated,0.05,betweenness,18.0,28.0,1.0,1.0,471.0,0.859,17275.0,0.922,8378.0,7456.0,854.0,172.0,0.05
BA,3,degree_correlated,0.05,kcore,12.0,23.0,1.0,1.0,469.0,0.858,17528.0,0.921,8053.0,7132.0,853.0,142.0,0.05
BA,3,degree_correlated,0.05,collective_influence,12.0,23.0,1.0,1.0,420.0,0.839,17338.0,0.917,8716.0,7799.0,834.0,215.0,0.05
BA,3,degree_correlated,0.05,community_bridge,16.0,28.0,1.0,1.0,428.0,0.859,17525.0,0.92,8449.0,7529.0,854.0,172.0,0.05
BA,1,homogeneous,0.05,random,4.0,7.0,1.0,1.0,693.0,0.943,18429.0,0.944,6896.0,5952.0,938.0,155.0,0.05
BA,1,homogeneous,0.05,degree,9.0,16.0,1.0,1.0,544.0,0.898,18774.0,0.923,6137.0,5214.0,893.0,171.0,0.05
BA,1,homogeneous,0.05,betweenness,7.0,14.0,1.0,1.0,532.0,0.878,16618.0,0.927,6507.0,5580.0,873.0,171.0,0.05
BA,1,homogeneous,0.05,kcore,9.0,18.0,1.0,1.0,534.0,0.861,17693.0,0.919,6160.0,5241.0,856.0,155.0,0.05
BA,1,homogeneous,0.05,collective_influence,10.0,17.0,1.0,1.0,516.0,0.879,16839.0,0.923,6246.0,5323.0,874.0,143.0,0.05
BA,1,homogeneous,0.05,community_bridge,10.0,18.0,1.0,1.0,542.0,0.884,16684.0,0.923,6031.0,5108.0,879.0,171.0,0.05
BA,1,moderate,0.05,random,6.0,10.0,1.0,1.0,686.0,0.941,19335.0,0.944,7231.0,6287.0,936.0,213.0,0.05
BA,1,moderate,0.05,degree,11.0,19.0,1.0,1.0,510.0,0.881,17330.0,0.924,6761.0,5837.0,876.0,148.0,0.05
BA,1,moderate,0.05,betweenness,8.0,15.0,1.0,1.0,520.0,0.888,17513.0,0.928,6515.0,5587.0,883.0,145.0,0.05
BA,1,moderate,0.05,kcore,13.0,22.0,1.0,1.0,487.0,0.881,17322.0,0.924,6518.0,5594.0,876.0,158.0,0.05
BA,1,moderate,0.05,collective_influence,11.0,19.0,1.0,1.0,507.0,0.891,17608.0,0.923,6534.0,5611.0,886.0,154.0,0.05
BA,1,moderate,0.05,community_bridge,12.0,20.0,1.0,1.0,517.0,0.888,17681.0,0.924,6675.0,5751.0,883.0,193.0,0.05
BA,1,strong,0.05,random,7.0,12.0,1.0,1.0,620.0,0.918,18146.0,0.945,9499.0,8554.0,913.0,113.0,0.05
BA,1,strong,0.05,degree,15.0,25.0,1.0,1.0,419.0,0.801,15407.0,0.914,8497.0,7583.0,796.0,155.0,0.05
BA,1,strong,0.05,betweenness,14.0,23.0,1.0,1.0,469.0,0.846,16941.0,0.923,8321.0,7398.0,841.0,175.0,0.05
BA,1,strong,0.05,kcore,13.0,22.0,1.0,1.0,459.0,0.831,16563.0,0.921,8470.0,7549.0,826.0,182.0,0.05
BA,1,strong,0.05,collective_influence,8.0,15.0,1.0,1.0,479.0,0.85,17578.0,0.921,7934.0,7013.0,845.0,183.0,0.05
BA,1,strong,0.05,community_bridge,11.0,20.0,1.0,1.0,466.0,0.848,16911.0,0.922,7944.0,7022.0,843.0,161.0,0.05
BA,1,degree_correlated,0.05,random,2.0,3.0,1.0,1.0,731.0,0.944,19658.0,0.944,4996.0,4052.0,939.0,140.0,0.05
BA,1,degree_correlated,0.05,degree,14.0,24.0,1.0,1.0,426.0,0.844,16872.0,0.913,8248.0,7335.0,839.0,151.0,0.05
BA,1,degree_correlated,0.05,betweenness,9.0,18.0,1.0,1.0,444.0,0.855,16557.0,0.924,8100.0,7176.0,850.0,178.0,0.05
BA,1,degree_correlated,0.05,kcore,14.0,25.0,1.0,1.0,447.0,0.848,16719.0,0.919,8232.0,7313.0,843.0,165.0,0.05
BA,1,degree_correlated,0.05,collective_influence,14.0,23.0,1.0,1.0,472.0,0.855,17488.0,0.92,7844.0,6924.0,850.0,160.0,0.05
BA,1,degree_correlated,0.05,community_bridge,14.0,24.0,1.0,1.0,443.0,0.864,17217.0,0.923,8179.0,7256.0,859.0,160.0,0.05
BA,5,homogeneous,0.05,random,4.0,7.0,1.0,1.0,717.0,0.947,18358.0,0.945,6568.0,5623.0,942.0,143.0,0.05
BA,5,homogeneous,0.05,degree,8.0,16.0,1.0,1.0,523.0,0.888,17884.0,0.923,6518.0,5595.0,883.0,139.0,0.05
BA,5,homogeneous,0.05,betweenness,7.0,14.0,1.0,1.0,572.0,0.887,18501.0,0.931,6139.0,5208.0,882.0,182.0,0.05
BA,5,homogeneous,0.05,kcore,10.0,18.0,1.0,1.0,568.0,0.901,19313.0,0.924,6123.0,5199.0,896.0,179.0,0.05
BA,5,homogeneous,0.05,collective_influence,10.0,17.0,1.0,1.0,550.0,0.891,17817.0,0.924,5838.0,4914.0,886.0,163.0,0.05
BA,5,homogeneous,0.05,community_bridge,8.0,17.0,1.0,1.0,513.0,0.884,18131.0,0.923,6101.0,5178.0,879.0,136.0,0.05
BA,5,moderate,0.05,random,5.0,8.0,1.0,1.0,684.0,0.939,19010.0,0.945,7204.0,6259.0,934.0,154.0,0.05
BA,5,moderate,0.05,degree,7.0,17.0,1.0,1.0,487.0,0.86,16494.0,0.922,7131.0,6209.0,855.0,155.0,0.05
BA,5,moderate,0.05,betweenness,12.0,18.0,1.0,1.0,535.0,0.882,16657.0,0.928,6644.0,5716.0,877.0,160.0,0.05
BA,5,moderate,0.05,kcore,10.0,18.0,1.0,1.0,521.0,0.88,17212.0,0.925,6227.0,5302.0,875.0,138.0,0.05
BA,5,moderate,0.05,collective_influence,14.0,22.0,1.0,1.0,538.0,0.888,18453.0,0.926,7095.0,6169.0,883.0,179.0,0.05
BA,5,moderate,0.05,community_bridge,7.0,15.0,1.0,1.0,504.0,0.872,16856.0,0.922,6427.0,5505.0,867.0,177.0,0.05
BA,5,strong,0.05,random,5.0,9.0,1.0,1.0,643.0,0.929,17919.0,0.945,9055.0,8110.0,924.0,155.0,0.05
BA,5,strong,0.05,degree,11.0,20.0,1.0,1.0,487.0,0.848,17692.0,0.922,8163.0,7241.0,843.0,165.0,0.05
BA,5,strong,0.05,betweenness,9.0,17.0,1.0,1.0,484.0,0.854,17215.0,0.922,7769.0,6847.0,849.0,174.0,0.05
BA,5,strong,0.05,kcore,12.0,23.0,1.0,1.0,481.0,0.857,17705.0,0.924,8657.0,7733.0,852.0,152.0,0.05
BA,5,strong,0.05,collective_influence,11.0,22.0,1.0,1.0,416.0,0.825,15930.0,0.921,8668.0,7747.0,820.0,165.0,0.05
BA,5,strong,0.05,community_bridge,11.0,23.0,1.0,1.0,442.0,0.876,18554.0,0.925,8441.0,7516.0,871.0,206.0,0.05
BA,5,degree_correlated,0.05,random,5.0,6.0,1.0,1.0,721.0,0.943,18768.0,0.945,4472.0,3527.0,938.0,142.0,0.05
BA,5,degree_correlated,0.05,degree,8.0,18.0,1.0,1.0,462.0,0.843,17467.0,0.916,7258.0,6342.0,838.0,151.0,0.05
BA,5,degree_correlated,0.05,betweenness,18.0,26.0,1.0,1.0,453.0,0.86,16741.0,0.924,7354.0,6430.0,855.0,181.0,0.05
BA,5,degree_correlated,0.05,kcore,12.0,22.0,1.0,1.0,446.0,0.864,17708.0,0.921,7981.0,7060.0,859.0,157.0,0.05
BA,5,degree_correlated,0.05,collective_influence,15.0,26.0,1.0,1.0,471.0,0.875,18650.0,0.925,7876.0,6951.0,870.0,199.0,0.05
BA,5,degree_correlated,0.05,community_bridge,11.0,21.0,1.0,1.0,468.0,0.871,18810.0,0.921,7733.0,6812.0,866.0,178.0,0.05
BA,2,homogeneous,0.05,random,4.0,7.0,1.0,1.0,712.0,0.943,19602.0,0.945,7019.0,6074.0,938.0,158.0,0.05
BA,2,homogeneous,0.05,degree,8.0,15.0,1.0,1.0,599.0,0.914,18977.0,0.937,6287.0,5350.0,909.0,155.0,0.05
BA,2,homogeneous,0.05,betweenness,10.0,16.0,1.0,1.0,577.0,0.906,17706.0,0.939,6269.0,5330.0,901.0,128.0,0.05
BA,2,homogeneous,0.05,kcore,9.0,16.0,1.0,1.0,545.0,0.901,18698.0,0.934,6410.0,5476.0,896.0,250.0,0.05
BA,2,homogeneous,0.05,collective_influence,14.0,21.0,1.0,1.0,539.0,0.907,17934.0,0.933,6062.0,5129.0,902.0,168.0,0.05
BA,2,homogeneous,0.05,community_bridge,8.0,16.0,1.0,1.0,552.0,0.909,17409.0,0.939,6276.0,5337.0,904.0,145.0,0.05
BA,2,moderate,0.05,random,4.0,7.0,1.0,1.0,693.0,0.941,18709.0,0.945,7389.0,6444.0,936.0,130.0,0.05
BA,2,moderate,0.05,degree,10.0,17.0,1.0,1.0,509.0,0.885,17402.0,0.933,6859.0,5926.0,880.0,157.0,0.05
BA,2,moderate,0.05,betweenness,10.0,19.0,1.0,1.0,542.0,0.898,18292.0,0.939,7132.0,6193.0,893.0,160.0,0.05
BA,2,moderate,0.05,kcore,9.0,17.0,1.0,1.0,536.0,0.902,19141.0,0.935,6889.0,5954.0,897.0,162.0,0.05
BA,2,moderate,0.05,collective_influence,8.0,15.0,1.0,1.0,537.0,0.897,18548.0,0.934,7010.0,6076.0,892.0,147.0,0.05
BA,2,moderate,0.05,community_bridge,11.0,18.0,1.0,1.0,551.0,0.899,18541.0,0.933,6651.0,5718.0,894.0,182.0,0.05
BA,2,strong,0.05,random,9.0,13.0,1.0,1.0,630.0,0.922,18686.0,0.944,9739.0,8795.0,917.0,146.0,0.05
BA,2,strong,0.05,degree,12.0,21.0,1.0,1.0,490.0,0.844,17386.0,0.926,8255.0,7329.0,839.0,152.0,0.05
BA,2,strong,0.05,betweenness,6.0,15.0,1.0,1.0,500.0,0.884,18688.0,0.936,8763.0,7827.0,879.0,162.0,0.05
BA,2,strong,0.05,kcore,15.0,27.0,1.0,1.0,462.0,0.849,17057.0,0.933,8657.0,7724.0,844.0,193.0,0.05
BA,2,strong,0.05,collective_influence,10.0,20.0,1.0,1.0,474.0,0.856,16634.0,0.928,9026.0,8098.0,851.0,144.0,0.05
BA,2,strong,0.05,community_bridge,10.0,19.0,1.0,1.0,487.0,0.858,18053.0,0.933,9097.0,8164.0,853.0,131.0,0.05
BA,2,degree_correlated,0.05,random,11.0,13.0,1.0,1.0,604.0,0.91,17868.0,0.945,8603.0,7658.0,905.0,139.0,0.05
BA,2,degree_correlated,0.05,degree,20.0,40.0,1.0,1.0,346.0,0.815,17791.0,0.926,12302.0,11376.0,810.0,188.0,0.05
BA,2,degree_correlated,0.05,betweenness,21.0,46.0,1.0,1.0,255.0,0.72,14214.0,0.916,15784.0,14868.0,715.0,189.0,0.05
BA,2,degree_correlated,0.05,kcore,25.0,61.0,1.0,1.0,213.0,0.748,14594.0,0.916,15074.0,14158.0,743.0,215.0,0.05
BA,2,degree_correlated,0.05,collective_influence,39.0,70.0,1.0,1.0,247.0,0.735,14919.0,0.916,15098.0,14182.0,730.0,250.0,0.05
BA,2,degree_correlated,0.05,community_bridge,20.0,45.0,1.0,1.0,253.0,0.733,14230.0,0.909,12946.0,12037.0,728.0,199.0,0.05
BA,4,homogeneous,0.05,random,6.0,9.0,1.0,1.0,681.0,0.943,19353.0,0.944,6942.0,5998.0,938.0,143.0,0.05
BA,4,homogeneous,0.05,degree,8.0,15.0,1.0,1.0,517.0,0.872,17507.0,0.925,6033.0,5108.0,867.0,144.0,0.05
BA,4,homogeneous,0.05,betweenness,8.0,15.0,1.0,1.0,581.0,0.917,18934.0,0.935,6301.0,5366.0,912.0,137.0,0.05
BA,4,homogeneous,0.05,kcore,11.0,18.0,1.0,1.0,517.0,0.89,18135.0,0.925,6204.0,5279.0,885.0,144.0,0.05
BA,4,homogeneous,0.05,collective_influence,16.0,24.0,1.0,1.0,542.0,0.889,17309.0,0.929,6101.0,5172.0,884.0,179.0,0.05
BA,4,homogeneous,0.05,community_bridge,9.0,17.0,1.0,1.0,530.0,0.885,18348.0,0.928,6119.0,5191.0,880.0,127.0,0.05
BA,4,moderate,0.05,random,5.0,9.0,1.0,1.0,654.0,0.938,18859.0,0.944,7457.0,6513.0,933.0,140.0,0.05
BA,4,moderate,0.05,degree,14.0,22.0,1.0,1.0,540.0,0.886,17695.0,0.925,6409.0,5484.0,881.0,220.0,0.05
BA,4,moderate,0.05,betweenness,10.0,17.0,1.0,1.0,546.0,0.897,17270.0,0.935,7040.0,6105.0,892.0,182.0,0.05
BA,4,moderate,0.05,kcore,8.0,18.0,1.0,1.0,513.0,0.873,17134.0,0.922,6635.0,5713.0,868.0,184.0,0.05
BA,4,moderate,0.05,collective_influence,9.0,17.0,1.0,1.0,485.0,0.864,16892.0,0.923,6770.0,5847.0,859.0,161.0,0.05
BA,4,moderate,0.05,community_bridge,14.0,22.0,1.0,1.0,532.0,0.887,18159.0,0.924,6666.0,5742.0,882.0,152.0,0.05
BA,4,strong,0.05,random,6.0,9.0,1.0,1.0,645.0,0.928,19366.0,0.944,8568.0,7624.0,923.0,155.0,0.05
BA,4,strong,0.05,degree,9.0,19.0,1.0,1.0,464.0,0.854,17761.0,0.92,8798.0,7878.0,849.0,152.0,0.05
BA,4,strong,0.05,betweenness,9.0,18.0,1.0,1.0,439.0,0.838,17193.0,0.927,8520.0,7593.0,833.0,231.0,0.05
BA,4,strong,0.05,kcore,13.0,22.0,1.0,1.0,477.0,0.84,16459.0,0.914,8243.0,7329.0,835.0,140.0,0.05
BA,4,strong,0.05,collective_influence,14.0,25.0,1.0,1.0,402.0,0.837,16321.0,0.921,8340.0,7419.0,832.0,169.0,0.05
BA,4,strong,0.05,community_bridge,8.0,18.0,1.0,1.0,453.0,0.845,16767.0,0.923,7989.0,7066.0,840.0,205.0,0.05
BA,4,degree_correlated,0.05,random,5.0,7.0,1.0,1.0,603.0,0.91,18840.0,0.944,8849.0,7905.0,905.0,145.0,0.05
BA,4,degree_correlated,0.05,degree,34.0,64.0,1.0,1.0,212.0,0.678,13831.0,0.887,14250.0,13363.0,673.0,210.0,0.05
BA,4,degree_correlated,0.05,betweenness,16.0,32.0,1.0,1.0,350.0,0.806,16153.0,0.926,12159.0,11233.0,801.0,166.0,0.05
BA,4,degree_correlated,0.05,kcore,31.0,54.0,1.0,1.0,290.0,0.771,15352.0,0.91,11901.0,10991.0,766.0,215.0,0.05
BA,4,degree_correlated,0.05,collective_influence,22.0,37.0,1.0,1.0,383.0,0.822,16433.0,0.918,10995.0,10077.0,817.0,228.0,0.05
BA,4,degree_correlated,0.05,community_bridge,17.0,36.0,1.0,1.0,367.0,0.829,17284.0,0.919,11651.0,10732.0,824.0,171.0,0.05
BA,7,homogeneous,0.05,random,5.0,8.0,1.0,1.0,705.0,0.945,18113.0,0.945,6619.0,5674.0,940.0,125.0,0.05
BA,7,homogeneous,0.05,degree,7.0,14.0,1.0,1.0,520.0,0.884,16626.0,0.921,6178.0,5257.0,879.0,161.0,0.05
BA,7,homogeneous,0.05,betweenness,8.0,15.0,1.0,1.0,575.0,0.906,18872.0,0.932,6295.0,5363.0,901.0,172.0,0.05
BA,7,homogeneous,0.05,kcore,9.0,16.0,1.0,1.0,533.0,0.893,17257.0,0.922,6333.0,5411.0,888.0,136.0,0.05
BA,7,homogeneous,0.05,collective_influence,11.0,18.0,1.0,1.0,537.0,0.901,16966.0,0.934,6131.0,5197.0,896.0,136.0,0.05
BA,7,homogeneous,0.05,community_bridge,11.0,19.0,1.0,1.0,530.0,0.901,18075.0,0.933,6617.0,5684.0,896.0,178.0,0.05
BA,7,moderate,0.05,random,5.0,9.0,1.0,1.0,696.0,0.941,19471.0,0.945,7726.0,6781.0,936.0,150.0,0.05
BA,7,moderate,0.05,degree,16.0,25.0,1.0,1.0,478.0,0.866,17446.0,0.923,7220.0,6297.0,861.0,150.0,0.05
BA,7,moderate,0.05,betweenness,10.0,17.0,1.0,1.0,515.0,0.889,16596.0,0.931,7069.0,6138.0,884.0,151.0,0.05
BA,7,moderate,0.05,kcore,8.0,16.0,1.0,1.0,516.0,0.878,17905.0,0.917,6647.0,5730.0,873.0,182.0,0.05
BA,7,moderate,0.05,collective_influence,9.0,17.0,1.0,1.0,512.0,0.876,17833.0,0.928,6796.0,5868.0,871.0,186.0,0.05
BA,7,moderate,0.05,community_bridge,11.0,19.0,1.0,1.0,507.0,0.895,17708.0,0.932,6755.0,5823.0,890.0,192.0,0.05
BA,7,strong,0.05,random,6.0,11.0,1.0,1.0,635.0,0.917,19140.0,0.945,9574.0,8629.0,912.0,148.0,0.05
BA,7,strong,0.05,degree,10.0,21.0,1.0,1.0,425.0,0.834,16349.0,0.916,8586.0,7670.0,829.0,131.0,0.05
BA,7,strong,0.05,betweenness,13.0,24.0,1.0,1.0,435.0,0.833,16807.0,0.921,9296.0,8375.0,828.0,158.0,0.05
BA,7,strong,0.05,kcore,12.0,24.0,1.0,1.0,412.0,0.831,16065.0,0.918,9245.0,8327.0,826.0,187.0,0.05
BA,7,strong,0.05,collective_influence,12.0,22.0,1.0,1.0,470.0,0.838,17487.0,0.928,7965.0,7037.0,833.0,220.0,0.05
BA,7,strong,0.05,community_bridge,8.0,19.0,1.0,1.0,450.0,0.846,16228.0,0.929,8886.0,7957.0,841.0,184.0,0.05
BA,7,degree_correlated,0.05,random,2.0,4.0,1.0,1.0,686.0,0.936,17934.0,0.945,5447.0,4502.0,931.0,129.0,0.05
BA,7,degree_correlated,0.05,degree,18.0,32.0,1.0,1.0,361.0,0.822,15869.0,0.92,9679.0,8759.0,817.0,167.0,0.05
BA,7,degree_correlated,0.05,betweenness,13.0,25.0,1.0,1.0,477.0,0.879,18745.0,0.932,8932.0,8000.0,874.0,171.0,0.05
